SUBPROG,AREA,INST,SCODE,MEDIUM,LISTMED,SIZE,YYYYMM,SPOOL,PFLAG,SPECIES,LISTSPE,CLASS,PARAM,PARLIST,VALUE,UNIT,FLAGQUA,FLAGSTA,TREE,source_datafile ,Comment
VS,AT01,EA,71,,,,201007,1,,ACER PSE,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,ADENOGLA,BX_AT,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,ADENOGLA,BX_AT,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,ADENOGLA,BX_AT,,COVE_F,IM,4,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,AGRO TEN,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,AGRO TEN,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,AJUG REP,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,ANEM NEM,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,ANEM NEM,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,ATHY FIL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,BRAC SYL,B4,,COVE_F,IM,37.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,BRAC SYL,B4,,COVE_F,IM,8.75,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,BRAC SYL,B4,,COVE_F,IM,37.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,CALA VAR,B4,,COVE_F,IM,87.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,CALA VAR,B4,,COVE_F,IM,4,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,CALA VAR,B4,,COVE_F,IM,8.75,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,CAMP GLO,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,CARTRIF,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,CARTRIF,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,CARALBA,BX_AT,,COVE_F,IM,37.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,CARALBA,BX_AT,,COVE_F,IM,4,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,CARALBA,BX_AT,,COVE_F,IM,37.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,C DIGITA,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,C FLACCA,B4,,COVE_F,IM,37.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,C FLACCA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,C FLACCA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,C MONTAN,B4,,COVE_F,IM,37.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,C PALLES,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,CARUMBR,BX_AT,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,CEPH LON,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,CEPH LON,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,CIRERIS,BX_AT,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,CIRS PAL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,CIRS PAL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,CIRS VUL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,CLEM VIT,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,CLEM VIT,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,CLEM VIT,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,CYCPURP,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,CYCPURP,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,CYCPURP,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,DAPH MEZ,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,DAPH MEZ,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,EUPA CAN,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,EUPA CAN,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,EUPA CAN,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,EUPH AMY,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,EUPH AMY,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,EUPH DUL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,EUPH DUL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,FAGU SYL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,FAGU SYL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,FRAG VES,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,FRAG VES,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,FRAG VES,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,FRAX EXC,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,FRAX EXC,B4,,COVE_F,IM,4,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,FRAX EXC,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,GALI ALB,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,GALLUCI,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,GALLUCI,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,GENASCL,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,GENASCL,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,GENASCL,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,HELL NIG,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,HELL NIG,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,HELL NIG,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,HEPA NOB,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,HEPA NOB,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,HEPA NOB,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,HERAUAU,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,HE SP.SP,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,HE SP.SP,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,HYPMAMA,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,KNADIPS,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,LAMI GAL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,LASE LAT,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,LASE LAT,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,LASE LAT,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,LIST OVA,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,LUZLUZI,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,LUZU PIL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,LUZU SYL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,LYSI NEM,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,LYSI NEM,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,MELA SYL,B4,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,MELA SYL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,MELA SYL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,MELI NUT,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,MELI NUT,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,MELI NUT,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,NEOT NID,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,ORIG VUL,B4,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,ORIG VUL,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,ORIG VUL,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,OXAL ACE,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,PARI QUA,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,PARI QUA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,PH SP.SP,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,PH SP.SP,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,PH SP.SP,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,PICE ABI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,PIMP MAJ,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,PIMP MAJ,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,POTE ERE,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,POTE ERE,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,PREN PUR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,PREN PUR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,PRIM ELA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,PRIM ELA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,PRIM ELA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,PULM OFF,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,PULM OFF,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,PULM OFF,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,RANU NEM,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,RANU NEM,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,RANU NEM,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,RUBU IDA,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,RUBU IDA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,SALV GLU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,SALV GLU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,SALV GLU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,SANI EUR,B4,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,SANI EUR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,SANI EUR,B4,,COVE_F,IM,8.75,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,SENE FUC,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,SENE FUC,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,SENE FUC,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,SESL ALB,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,SESL ALB,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,SO VI.VI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,SO VI.VI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,SO AU.AU,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,SO AU.AU,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,ULMU GLA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,ULMU GLA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,VACC MYR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,VACC MYR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,VALMONT,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,VALE TRI,BX_IT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,VALE TRI,BX_IT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,VALE TRI,BX_IT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,VERA ALB,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,VERA ALB,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,VERA ALB,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,VIOL REI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,VIOL REI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,VIOL REI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,ABIE ALB,B4,,COVE_S,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,DAPH MEZ,B4,,COVE_S,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,DAPH MEZ,B4,,COVE_S,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,FAGU SYL,B4,,COVE_S,IM,15,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,FAGU SYL,B4,,COVE_S,IM,8.75,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,FAGU SYL,B4,,COVE_S,IM,4,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,FRAX EXC,B4,,COVE_S,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,FRAX EXC,B4,,COVE_S,IM,18.75,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,LARI DEC,B4,,COVE_S,IM,0.5,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,PICE ABI,B4,,COVE_S,IM,15,%,,X,,,
VS,AT01,EA,71,,,,200507,1,,PICE ABI,B4,,COVE_S,IM,2,%,,X,,,
VS,AT01,EA,71,,,,201007,1,,PICE ABI,B4,,COVE_S,IM,2,%,,X,,,
VS,AT01,EA,71,,,,199607,1,,RUBU IDA,B4,,COVE_S,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,ACER PSE,B4,,COVE_T1,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,FAGU SYL,B4,,COVE_T1,IM,87.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,FAGU SYL,B4,,COVE_T1,IM,4,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,FAGU SYL,B4,,COVE_T1,IM,62.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,PICE ABI,B4,,COVE_T1,IM,3,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,PICE ABI,B4,,COVE_T1,IM,62.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,ACER PSE,B4,,COVE_T2,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,FAGU SYL,B4,,COVE_T2,IM,15,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,PICE ABI,B4,,COVE_T2,IM,15,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,ABIE ALB,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,ABIE ALB,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,ABIE ALB,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,ACER PSE,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,ACER PSE,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,ACER PSE,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,ADENOGLA,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,ADENOGLA,BX_AT,,COVE_F,IM,4,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,ADENOGLA,BX_AT,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,ANEM NEM,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,ANEM NEM,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,ATHY FIL,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,BRAC SYL,B4,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,BRAC SYL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,BRAC SYL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,CALA EPI,B4,,COVE_F,IM,18.75,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,CALA VAR,B4,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,CALA VAR,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,CALA VAR,B4,,COVE_F,IM,62.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,CARTRIF,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,CARDEDE,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,CARALBA,BX_AT,,COVE_F,IM,37.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,CARALBA,BX_AT,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,CARALBA,BX_AT,,COVE_F,IM,4,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,C DIGITA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,C FLACCA,B4,,COVE_F,IM,15,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,C FLACCA,B4,,COVE_F,IM,4,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,C FLACCA,B4,,COVE_F,IM,18.75,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,CIRS PAL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,CLEM VIT,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,CLEM VIT,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,CLEM VIT,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,CYCPURP,BX_AT,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,CYCPURP,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,CYCPURP,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,DAPH LAU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,DAPH LAU,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,DAPH LAU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,DAPH MEZ,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,EUPA CAN,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,EUPA CAN,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,EUPA CAN,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,EUPH AMY,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,EUPH AMY,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,FAGU SYL,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,FAGU SYL,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,FAGU SYL,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,FRAG VES,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,FRAG VES,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,FRAG VES,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,FRAX EXC,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,FRAX EXC,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,FRAX EXC,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,GALI ODO,B4,,COVE_F,IM,3,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,GALI ODO,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,GALI ODO,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,HELL NIG,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,HELL NIG,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,HELL NIG,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,HYPMAMA,BX_AT,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,HYPMAMA,BX_AT,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,LARI DEC,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,LILI MAR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,LILI MAR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,LILI MAR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,MERC PER,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,MYCE MUR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,MYCE MUR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,OXAL ACE,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,PH SP.SP,B4,,COVE_F,IM,0.1,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,PH SP.SP,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,PH SP.SP,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,PICE ABI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,PICE ABI,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,PICE ABI,B4,,COVE_F,IM,2,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,PINU SYL,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,POLY VER,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,POLY ACU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,POLY ACU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,POLY ACU,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,PREN PUR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,PREN PUR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,PREN PUR,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,199607,1,,PRIM ELA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,PRIM ELA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,PRIM ELA,B4,,COVE_F,IM,0.5,%,,X,,,
VS,AT01,EA,72,,,,200507,1,,RUBU/FRU,B4,,COVE_F,IM,4,%,,X,,,
VS,AT01,EA,72,,,,201007,1,,RUBU/FRU,B4,,COVE_F,IM,0.5,%,,X,,,
