Subprog,Area,Inst,StationCode,Species,ListSpecies,level,YYYYMM,Spool,Param,ParamList,value,QualityFlag,StatusFlag,Unit,Method,parloc,SampleNumber,SpeciesName,ParamName
VG,SE08,SN,2,MENY TRI,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,MENYANTHES TRIFOLIATA                                   ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,MENY TRI,B4,NULL,198900,32,FREQ_   ,IM,13,NULL,NULL,%         ,NULL,280,1083,MENYANTHES TRIFOLIATA                                   ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,MENY TRI,B4,NULL,198900,32,COVE_F  ,IM,0.5,NULL,NULL,%         ,NULL,321,1083,MENYANTHES TRIFOLIATA                                   ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,GYMN CON,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,GYMNADENIA CONOPSEA                                     ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,GYMN CON,B4,NULL,198900,32,FREQ_   ,IM,6,NULL,NULL,%         ,NULL,280,1083,GYMNADENIA CONOPSEA                                     ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,GYMN CON,B4,NULL,198900,32,COVE_F  ,IM,0.1,NULL,NULL,%         ,NULL,321,1083,GYMNADENIA CONOPSEA                                     ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,BART ALP,B4,NULL,198900,32,FERT_   ,IM,17,NULL,NULL,%         ,NULL,279,1083,BARTSIA ALPINA                                          ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,BART ALP,B4,NULL,198900,32,FREQ_   ,IM,19,NULL,NULL,%         ,NULL,280,1083,BARTSIA ALPINA                                          ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,BART ALP,B4,NULL,198900,32,COVE_F  ,IM,0.3,NULL,NULL,%         ,NULL,321,1083,BARTSIA ALPINA                                          ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,ANGE SYL,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,ANGELICA SYLVESTRIS                                     ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,ANGE SYL,B4,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,ANGELICA SYLVESTRIS                                     ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,ANGE SYL,B4,NULL,198900,32,COVE_F  ,IM,0.6,NULL,NULL,%         ,NULL,321,1083,ANGELICA SYLVESTRIS                                     ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,ANEM NEM,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,ANEMONE NEMOROSA                                        ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,ANEM NEM,B4,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,ANEMONE NEMOROSA                                        ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,ANEM NEM,B4,NULL,198900,32,COVE_F  ,IM,0,NULL,NULL,%         ,NULL,321,1083,ANEMONE NEMOROSA                                        ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,BETU PUB,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,BETULA PUBESCENS                                        ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,BETU PUB,B4,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,BETULA PUBESCENS                                        ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,BETU PUB,B4,NULL,198900,32,COVE_F  ,IM,0,NULL,NULL,%         ,NULL,321,1083,BETULA PUBESCENS                                        ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,C BUXBAU,B4,NULL,198900,32,FERT_   ,IM,58,NULL,NULL,%         ,NULL,279,1083,CAREX BUXBAUMII                                         ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,C BUXBAU,B4,NULL,198900,32,FREQ_   ,IM,59,NULL,NULL,%         ,NULL,280,1083,CAREX BUXBAUMII                                         ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,C BUXBAU,B4,NULL,198900,32,COVE_F  ,IM,0.9,NULL,NULL,%         ,NULL,321,1083,CAREX BUXBAUMII                                         ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,C FLAVA ,B4,NULL,198900,32,FERT_   ,IM,59,NULL,NULL,%         ,NULL,279,1083,CAREX FLAVA                                             ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,C FLAVA ,B4,NULL,198900,32,FREQ_   ,IM,91,NULL,NULL,%         ,NULL,280,1083,CAREX FLAVA                                             ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,C FLAVA ,B4,NULL,198900,32,COVE_F  ,IM,1.9,NULL,NULL,%         ,NULL,321,1083,CAREX FLAVA                                             ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,C LASIOC,B4,NULL,198900,32,FERT_   ,IM,56,NULL,NULL,%         ,NULL,279,1083,CAREX LASIOCARPA                                        ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,C LASIOC,B4,NULL,198900,32,FREQ_   ,IM,97,NULL,NULL,%         ,NULL,280,1083,CAREX LASIOCARPA                                        ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,C LASIOC,B4,NULL,198900,32,COVE_F  ,IM,7.1,NULL,NULL,%         ,NULL,321,1083,CAREX LASIOCARPA                                        ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,C ROSTRA,B4,NULL,198900,32,FERT_   ,IM,10,NULL,NULL,%         ,NULL,279,1083,CAREX ROSTRATA                                          ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,C ROSTRA,B4,NULL,198900,32,FREQ_   ,IM,63,NULL,NULL,%         ,NULL,280,1083,CAREX ROSTRATA                                          ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,C ROSTRA,B4,NULL,198900,32,COVE_F  ,IM,1.4,NULL,NULL,%         ,NULL,321,1083,CAREX ROSTRATA                                          ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,ERIO ANG,B4,NULL,198900,32,FERT_   ,IM,9,NULL,NULL,%         ,NULL,279,1083,ERIOPHORUM ANGUSTIFOLIUM                                ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,ERIO ANG,B4,NULL,198900,32,FREQ_   ,IM,72,NULL,NULL,%         ,NULL,280,1083,ERIOPHORUM ANGUSTIFOLIUM                                ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,ERIO ANG,B4,NULL,198900,32,COVE_F  ,IM,1.5,NULL,NULL,%         ,NULL,321,1083,ERIOPHORUM ANGUSTIFOLIUM                                ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,EQUI SYL,B4,NULL,198900,32,FERT_   ,IM,100,NULL,NULL,%         ,NULL,279,1083,EQUISETUM SYLVATICUM                                    ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,EQUI SYL,B4,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,EQUISETUM SYLVATICUM                                    ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,EQUI SYL,B4,NULL,198900,32,COVE_F  ,IM,0.1,NULL,NULL,%         ,NULL,321,1083,EQUISETUM SYLVATICUM                                    ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,EUPH FRI,B4,NULL,198900,32,FERT_   ,IM,70,NULL,NULL,%         ,NULL,279,1083,EUPHRASIA FRIGIDA                                       ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,EUPH FRI,B4,NULL,198900,32,FREQ_   ,IM,72,NULL,NULL,%         ,NULL,280,1083,EUPHRASIA FRIGIDA                                       ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,EUPH FRI,B4,NULL,198900,32,COVE_F  ,IM,0.8,NULL,NULL,%         ,NULL,321,1083,EUPHRASIA FRIGIDA                                       ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,ERIO BRA,B4,NULL,198900,32,FERT_   ,IM,100,NULL,NULL,%         ,NULL,279,1083,ERIOPHORUM BRACHYANTHERUM                               ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,ERIO BRA,B4,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,ERIOPHORUM BRACHYANTHERUM                               ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,ERIO BRA,B4,NULL,198900,32,COVE_F  ,IM,0,NULL,NULL,%         ,NULL,321,1083,ERIOPHORUM BRACHYANTHERUM                               ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,ERIO LAT,B4,NULL,198900,32,FERT_   ,IM,100,NULL,NULL,%         ,NULL,279,1083,ERIOPHORUM LATIFOLIUM                                   ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,ERIO LAT,B4,NULL,198900,32,FREQ_   ,IM,41,NULL,NULL,%         ,NULL,280,1083,ERIOPHORUM LATIFOLIUM                                   ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,ERIO LAT,B4,NULL,198900,32,COVE_F  ,IM,0.8,NULL,NULL,%         ,NULL,321,1083,ERIOPHORUM LATIFOLIUM                                   ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,FUCH*TRA,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,DACTYLORHIZA MACULATA SSP. FUCHSII * TRAUNSTEINERI      ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,FUCH*TRA,B4,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,DACTYLORHIZA MACULATA SSP. FUCHSII * TRAUNSTEINERI      ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,FUCH*TRA,B4,NULL,198900,32,COVE_F  ,IM,0,NULL,NULL,%         ,NULL,321,1083,DACTYLORHIZA MACULATA SSP. FUCHSII * TRAUNSTEINERI      ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,GERA SYL,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,GERANIUM SYLVATICUM                                     ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,GERA SYL,B4,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,GERANIUM SYLVATICUM                                     ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,GERA SYL,B4,NULL,198900,32,COVE_F  ,IM,0.3,NULL,NULL,%         ,NULL,321,1083,GERANIUM SYLVATICUM                                     ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,DESC FLE,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,DESCHAMPSIA FLEXUOSA                                    ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,DESC FLE,B4,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,DESCHAMPSIA FLEXUOSA                                    ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,DESC FLE,B4,NULL,198900,32,COVE_F  ,IM,0,NULL,NULL,%         ,NULL,321,1083,DESCHAMPSIA FLEXUOSA                                    ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,DROS ANG,B4,NULL,198900,32,FERT_   ,IM,67,NULL,NULL,%         ,NULL,279,1083,DROSERA ANGLICA                                         ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,DROS ANG,B4,NULL,198900,32,FREQ_   ,IM,19,NULL,NULL,%         ,NULL,280,1083,DROSERA ANGLICA                                         ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,DROS ANG,B4,NULL,198900,32,COVE_F  ,IM,0.4,NULL,NULL,%         ,NULL,321,1083,DROSERA ANGLICA                                         ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,DROS ROT,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,DROSERA ROTUNDIFOLIA                                    ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,DROS ROT,B4,NULL,198900,32,FREQ_   ,IM,6,NULL,NULL,%         ,NULL,280,1083,DROSERA ROTUNDIFOLIA                                    ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,DROS ROT,B4,NULL,198900,32,COVE_F  ,IM,0.1,NULL,NULL,%         ,NULL,321,1083,DROSERA ROTUNDIFOLIA                                    ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,VIOL PAL,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,VIOLA PALUSTRIS                                         ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,VIOL PAL,B4,NULL,198900,32,FREQ_   ,IM,16,NULL,NULL,%         ,NULL,280,1083,VIOLA PALUSTRIS                                         ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,VIOL PAL,B4,NULL,198900,32,COVE_F  ,IM,0.2,NULL,NULL,%         ,NULL,321,1083,VIOLA PALUSTRIS                                         ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,VACCINIZ,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,VACCINIUM SP.                                           ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,VACCINIZ,B4,NULL,198900,32,FREQ_   ,IM,22,NULL,NULL,%         ,NULL,280,1083,VACCINIUM SP.                                           ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,VACCINIZ,B4,NULL,198900,32,COVE_F  ,IM,0.3,NULL,NULL,%         ,NULL,321,1083,VACCINIUM SP.                                           ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,VACC VIT,B4,NULL,198900,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,VACCINIUM VITIS-IDAEA                                   ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,VACC VIT,B4,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,VACCINIUM VITIS-IDAEA                                   ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,VACC VIT,B4,NULL,198900,32,COVE_F  ,IM,0.1,NULL,NULL,%         ,NULL,321,1083,VACCINIUM VITIS-IDAEA                                   ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,UTRI MIN,B4,NULL,198900,32,FERT_   ,IM,100,NULL,NULL,%         ,NULL,279,1083,UTRICULARIA MINOR                                       ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,UTRI MIN,B4,NULL,198900,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,UTRICULARIA MINOR                                       ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,UTRI MIN,B4,NULL,198900,32,COVE_F  ,IM,0,NULL,NULL,%         ,NULL,321,1083,UTRICULARIA MINOR                                       ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,C PANICE,B4,NULL,199200,32,FERT_   ,IM,45,NULL,NULL,%         ,NULL,279,1083,CAREX PANICEA                                           ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,C PANICE,B4,NULL,199200,32,FREQ_   ,IM,63,NULL,NULL,%         ,NULL,280,1083,CAREX PANICEA                                           ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,C PANICE,B4,NULL,199200,32,COVE_F  ,IM,1.3,NULL,NULL,%         ,NULL,321,1083,CAREX PANICEA                                           ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,DACT INC,B4,NULL,199200,32,FERT_   ,IM,100,NULL,NULL,%         ,NULL,279,1083,DACTYLORHIZA INCARNATA                                  ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,DACT INC,B4,NULL,199200,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,DACTYLORHIZA INCARNATA                                  ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,DACT INC,B4,NULL,199200,32,COVE_F  ,IM,0,NULL,NULL,%         ,NULL,321,1083,DACTYLORHIZA INCARNATA                                  ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,DREP INT,M2,NULL,199200,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,DREPANOCLADUS INTERMEDIUS (LINDB.) WARNST.              ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,DREP INT,M2,NULL,199200,32,FREQ_   ,IM,97,NULL,NULL,%         ,NULL,280,1083,DREPANOCLADUS INTERMEDIUS (LINDB.) WARNST.              ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,DREP INT,M2,NULL,199200,32,COVE_B  ,IM,15.2,NULL,NULL,%         ,NULL,322,1083,DREPANOCLADUS INTERMEDIUS (LINDB.) WARNST.              ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,MNIUM  Z,M2,NULL,199200,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,MNIUM SP.                                               ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,MNIUM  Z,M2,NULL,199200,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,MNIUM SP.                                               ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,MNIUM  Z,M2,NULL,199200,32,COVE_B  ,IM,0,NULL,NULL,%         ,NULL,322,1083,MNIUM SP.                                               ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,PLAGIOMZ,M2,NULL,199200,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,PLAGIOMNIUM SP.                                         ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,PLAGIOMZ,M2,NULL,199200,32,FREQ_   ,IM,6,NULL,NULL,%         ,NULL,280,1083,PLAGIOMNIUM SP.                                         ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,PLAGIOMZ,M2,NULL,199200,32,COVE_B  ,IM,0.3,NULL,NULL,%         ,NULL,322,1083,PLAGIOMNIUM SP.                                         ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,PLEU SCH,M2,NULL,199200,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,PLEUROZIUM SCHREBERI (BRID.) MITT.                      ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,PLEU SCH,M2,NULL,199200,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,PLEUROZIUM SCHREBERI (BRID.) MITT.                      ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,PLEU SCH,M2,NULL,199200,32,COVE_B  ,IM,0.5,NULL,NULL,%         ,NULL,322,1083,PLEUROZIUM SCHREBERI (BRID.) MITT.                      ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,SELA SEL,B4,NULL,199200,32,FERT_   ,IM,85,NULL,NULL,%         ,NULL,279,1083,SELAGINELLA SELAGINOIDES                                ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,SELA SEL,B4,NULL,199200,32,FREQ_   ,IM,81,NULL,NULL,%         ,NULL,280,1083,SELAGINELLA SELAGINOIDES                                ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,SELA SEL,B4,NULL,199200,32,COVE_F  ,IM,0.8,NULL,NULL,%         ,NULL,321,1083,SELAGINELLA SELAGINOIDES                                ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,SPHA TER,M2,NULL,199200,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,SPHAGNUM TERES (SCHIMP.) ÅNGSTR.                        ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,SPHA TER,M2,NULL,199200,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,SPHAGNUM TERES (SCHIMP.) ÅNGSTR.                        ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,SPHA TER,M2,NULL,199200,32,COVE_B  ,IM,0,NULL,NULL,%         ,NULL,322,1083,SPHAGNUM TERES (SCHIMP.) ÅNGSTR.                        ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,VACC ULI,B4,NULL,199200,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,VACCINIUM ULIGINOSUM                                    ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,VACC ULI,B4,NULL,199200,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,VACCINIUM ULIGINOSUM                                    ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,VACC ULI,B4,NULL,199200,32,COVE_F  ,IM,0.6,NULL,NULL,%         ,NULL,321,1083,VACCINIUM ULIGINOSUM                                    ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,NULL,NULL,NULL,199200,32,COVE_F  ,IM,33.7,NULL,NULL,%         ,NULL,321,1083,NULL,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,NULL,NULL,NULL,199200,32,COVE_B  ,IM,67.7,NULL,NULL,%         ,NULL,322,1083,NULL,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,PALU SQU,M2,NULL,199200,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,PALUDELLA SQUARROSA (HEDW.) BRID.                       ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,PALU SQU,M2,NULL,199200,32,FREQ_   ,IM,13,NULL,NULL,%         ,NULL,280,1083,PALUDELLA SQUARROSA (HEDW.) BRID.                       ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,PALU SQU,M2,NULL,199200,32,COVE_B  ,IM,0.2,NULL,NULL,%         ,NULL,322,1083,PALUDELLA SQUARROSA (HEDW.) BRID.                       ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,LOPH RUT,M2,NULL,199200,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,LOPHOZIA RUTHEANA (LIMPR.) HOWE                         ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,LOPH RUT,M2,NULL,199200,32,FREQ_   ,IM,91,NULL,NULL,%         ,NULL,280,1083,LOPHOZIA RUTHEANA (LIMPR.) HOWE                         ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,LOPH RUT,M2,NULL,199200,32,COVE_B  ,IM,4.2,NULL,NULL,%         ,NULL,322,1083,LOPHOZIA RUTHEANA (LIMPR.) HOWE                         ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,PLAG ELL,M2,NULL,199200,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,PLAGIOMNIUM ELLIPTICUM (BRID.) T.KOP.                   ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,PLAG ELL,M2,NULL,199200,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,PLAGIOMNIUM ELLIPTICUM (BRID.) T.KOP.                   ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,PLAG ELL,M2,NULL,199200,32,COVE_B  ,IM,0,NULL,NULL,%         ,NULL,322,1083,PLAGIOMNIUM ELLIPTICUM (BRID.) T.KOP.                   ,COVER. OF SPECIES/BOTTOM LAYER
VG,SE08,SN,2,C DIOICA,B4,NULL,199200,32,FERT_   ,IM,96,NULL,NULL,%         ,NULL,279,1083,CAREX DIOICA                                            ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,C DIOICA,B4,NULL,199200,32,FREQ_   ,IM,38,NULL,NULL,%         ,NULL,280,1083,CAREX DIOICA                                            ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,C DIOICA,B4,NULL,199200,32,COVE_F  ,IM,0.4,NULL,NULL,%         ,NULL,321,1083,CAREX DIOICA                                            ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,EPILOBIZ,B4,NULL,199200,32,FERT_   ,IM,0,NULL,NULL,%         ,NULL,279,1083,EPILOBIUM SP.                                           ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,EPILOBIZ,B4,NULL,199200,32,FREQ_   ,IM,3,NULL,NULL,%         ,NULL,280,1083,EPILOBIUM SP.                                           ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,EPILOBIZ,B4,NULL,199200,32,COVE_F  ,IM,0,NULL,NULL,%         ,NULL,321,1083,EPILOBIUM SP.                                           ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,EQUI PAL,B4,NULL,199200,32,FERT_   ,IM,59,NULL,NULL,%         ,NULL,279,1083,EQUISETUM PALUSTRE                                      ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,EQUI PAL,B4,NULL,199200,32,FREQ_   ,IM,84,NULL,NULL,%         ,NULL,280,1083,EQUISETUM PALUSTRE                                      ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,EQUI PAL,B4,NULL,199200,32,COVE_F  ,IM,0.8,NULL,NULL,%         ,NULL,321,1083,EQUISETUM PALUSTRE                                      ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,MOLI CAE,B4,NULL,199200,32,FERT_   ,IM,34,NULL,NULL,%         ,NULL,279,1083,MOLINIA CAERULEA                                        ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,MOLI CAE,B4,NULL,199200,32,FREQ_   ,IM,97,NULL,NULL,%         ,NULL,280,1083,MOLINIA CAERULEA                                        ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,MOLI CAE,B4,NULL,199200,32,COVE_F  ,IM,4.2,NULL,NULL,%         ,NULL,321,1083,MOLINIA CAERULEA                                        ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,PEDI PAL,B4,NULL,199200,32,FERT_   ,IM,35,NULL,NULL,%         ,NULL,279,1083,PEDICULARIS PALUSTRIS                                   ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,PEDI PAL,B4,NULL,199200,32,FREQ_   ,IM,72,NULL,NULL,%         ,NULL,280,1083,PEDICULARIS PALUSTRIS                                   ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,PEDI PAL,B4,NULL,199200,32,COVE_F  ,IM,1.1,NULL,NULL,%         ,NULL,321,1083,PEDICULARIS PALUSTRIS                                   ,COVER. OF SPECIES/FIELD LAYER 
VG,SE08,SN,2,POTE ERE,B4,NULL,199200,32,FERT_   ,IM,64,NULL,NULL,%         ,NULL,279,1083,POTENTILLA ERECTA                                       ,FERTILITY OF SPECIES F+B LAYER
VG,SE08,SN,2,POTE ERE,B4,NULL,199200,32,FREQ_   ,IM,88,NULL,NULL,%         ,NULL,280,1083,POTENTILLA ERECTA                                       ,FREQUENCY OF SPECIES F+B LAYER
VG,SE08,SN,2,POTE ERE,B4,NULL,199200,32,COVE_F  ,IM,5.4,NULL,NULL,%         ,NULL,321,1083,POTENTILLA ERECTA                                       ,COVER. OF SPECIES/FIELD LAYER 
